Date,market,Close,Regime_Name,Stress_Score,Signal,Signal_Label,Signal_Reason
2020-05-27,bist100,1049.5294189453125,Transition,0.0015382253761915,1,BUY,Transition BUY=0.00
2020-05-28,bist100,1053.5924072265625,Transition,0.0004681124305743,1,BUY,Transition BUY=0.00
2020-05-29,bist100,1055.1993408203125,Transition,0.0006557171266922,1,BUY,Transition BUY=0.00
2020-06-01,bist100,1072.65625,Transition,0.002967255406627,1,BUY,Transition BUY=0.00
2020-06-02,bist100,1080.96728515625,Transition,0.0011203829331602,1,BUY,Transition BUY=0.00
2020-06-03,bist100,1091.1072998046875,Transition,0.0015070684925509,1,BUY,Transition BUY=0.00
2020-06-04,bist100,1095.3631591796875,Transition,0.0008740565816828,1,BUY,Transition BUY=0.00
2020-06-05,bist100,1100.212158203125,Transition,0.0012271440265934,1,BUY,Transition BUY=0.00
2020-06-08,bist100,1096.3651123046875,Transition,0.000603758174482,1,BUY,Transition BUY=0.00
2020-06-09,bist100,1092.3592529296875,Transition,0.000616811419328,1,BUY,Transition BUY=0.00
2020-06-10,bist100,1097.7830810546875,Transition,0.002145133727349,1,BUY,Transition BUY=0.00
2020-06-11,bist100,1091.5482177734375,Transition,0.0003589091202988,1,BUY,Transition BUY=0.00
2020-06-12,bist100,1098.34912109375,Transition,0.0003030111894431,1,BUY,Transition BUY=0.00
2020-06-15,bist100,1095.55419921875,Calm/Bull,2.1233017500770976e-06,1,BUY,Calm/Bull low stress=0.00
2020-06-16,bist100,1109.39111328125,Transition,4.330104673122414e-06,1,BUY,Transition BUY=0.00
2020-06-17,bist100,1109.3941650390625,Calm/Bull,8.655693558584886e-07,1,BUY,Calm/Bull low stress=0.00
2020-06-18,bist100,1124.9400634765625,Transition,1.3960555657866578e-06,1,BUY,Transition BUY=0.00
2020-06-19,bist100,1136.113037109375,Transition,2.399074579541576e-06,1,BUY,Transition BUY=0.00
2020-06-22,bist100,1151.8948974609375,Transition,1.3526539867685765e-06,1,BUY,Transition BUY=0.00
2020-06-23,bist100,1153.3829345703125,Calm/Bull,1.76819008041368e-07,1,BUY,Calm/Bull low stress=0.00
2020-06-24,bist100,1144.48291015625,Calm/Bull,8.271492590266055e-08,1,BUY,Calm/Bull low stress=0.00
2020-06-25,bist100,1141.3839111328125,Calm/Bull,2.4134245389585308e-08,1,BUY,Calm/Bull low stress=0.00
2020-06-26,bist100,1146.6778564453125,Calm/Bull,1.6682957979037176e-08,1,BUY,Calm/Bull low stress=0.00
2020-06-29,bist100,1158.4239501953125,Calm/Bull,1.2365065644993118e-08,1,BUY,Calm/Bull low stress=0.00
2020-06-30,bist100,1165.2418212890625,Calm/Bull,1.246007024254195e-07,1,BUY,Calm/Bull low stress=0.00
2020-07-01,bist100,1153.1439208984375,Calm/Bull,4.059115005404867e-07,1,BUY,Calm/Bull low stress=0.00
2020-07-02,bist100,1169.07177734375,Calm/Bull,2.112500131938631e-07,1,BUY,Calm/Bull low stress=0.00
2020-07-03,bist100,1157.4788818359375,Calm/Bull,8.428491441260765e-07,1,BUY,Calm/Bull low stress=0.00
2020-07-06,bist100,1184.8458251953125,Transition,7.819656016425546e-05,1,BUY,Transition BUY=0.00
2020-07-07,bist100,1193.3826904296875,Transition,0.0002250133839425,1,BUY,Transition BUY=0.00
2020-07-08,bist100,1187.11865234375,Calm/Bull,2.1026928579433345e-05,1,BUY,Calm/Bull low stress=0.00
2020-07-09,bist100,1157.929931640625,Calm/Bull,0.3060720082862612,1,BUY,Calm/Bull low stress=0.31
2020-07-10,bist100,1148.0799560546875,Calm/Bull,0.000424357801754,1,BUY,Calm/Bull low stress=0.00
2020-07-13,bist100,1183.9808349609375,Transition,0.0729530514133681,1,BUY,Transition BUY=0.07
2020-07-14,bist100,1177.40478515625,Calm/Bull,0.0005774558523076,1,BUY,Calm/Bull low stress=0.00
2020-07-16,bist100,1188.068603515625,Calm/Bull,0.0009390174716412,1,BUY,Calm/Bull low stress=0.00
2020-07-17,bist100,1187.8546142578125,Calm/Bull,0.0022354858780145,1,BUY,Calm/Bull low stress=0.00
2020-07-20,bist100,1192.8026123046875,Calm/Bull,0.0009608713092872,1,BUY,Calm/Bull low stress=0.00
2020-07-21,bist100,1180.413818359375,Calm/Bull,0.0291681754640613,1,BUY,Calm/Bull low stress=0.03
2020-07-22,bist100,1180.792724609375,Calm/Bull,0.0004011488056534,1,BUY,Calm/Bull low stress=0.00
2020-07-23,bist100,1190.3056640625,Calm/Bull,0.0006451290474022,1,BUY,Calm/Bull low stress=0.00
2020-07-24,bist100,1192.0096435546875,Calm/Bull,0.0008474735195835,1,BUY,Calm/Bull low stress=0.00
2020-07-27,bist100,1195.693603515625,Stress/Bear,0.94704511448177,-1,REDUCE,Stress rising=0.95↑
2020-07-28,bist100,1152.69384765625,Stress/Bear,0.9999999999767012,-1,REDUCE,Stress rising=1.00↑
2020-07-29,bist100,1135.593994140625,Stress/Bear,0.9999998483943556,1,BUY,Stress peak fading=1.00↓
2020-07-30,bist100,1126.89404296875,Stress/Bear,0.9293213704635924,1,BUY,Stress peak fading=0.93↓
2020-08-04,bist100,1087.1942138671875,Stress/Bear,1.0,-1,REDUCE,Stress rising=1.00↑
2020-08-05,bist100,1091.7943115234375,Stress/Bear,0.9999875348364088,1,BUY,Stress peak fading=1.00↓
2020-08-06,bist100,1034.39453125,Stress/Bear,1.0,-1,REDUCE,Stress rising=1.00↑
2020-08-07,bist100,1060.5943603515625,Stress/Bear,0.9999999999999964,1,BUY,Stress peak fading=1.00↓
2020-08-10,bist100,1075.4942626953125,Stress/Bear,0.9996726950101906,1,BUY,Stress peak fading=1.00↓
2020-08-11,bist100,1110.0941162109375,Stress/Bear,0.9967826054457254,1,BUY,Stress peak fading=1.00↓
2020-08-12,bist100,1114.194091796875,Stress/Bear,0.9995699273047048,-1,REDUCE,Stress rising=1.00↑
2020-08-13,bist100,1100.294189453125,Stress/Bear,0.9999999945992322,-1,REDUCE,Stress rising=1.00↑
2020-08-14,bist100,1083.7943115234375,Stress/Bear,0.9995665364386156,1,BUY,Stress peak fading=1.00↓
2020-08-17,bist100,1086.1942138671875,Stress/Bear,0.9858620392437386,1,BUY,Stress peak fading=0.99↓
2020-08-18,bist100,1092.4942626953125,Stress/Bear,0.9777192716163932,1,BUY,Stress peak fading=0.98↓
2020-08-19,bist100,1124.6939697265625,Stress/Bear,0.9920810774113245,-1,REDUCE,Stress rising=0.99↑
2020-08-20,bist100,1126.7940673828125,Stress/Bear,0.9955420204045358,-1,REDUCE,Stress rising=1.00↑
2020-08-21,bist100,1109.8941650390625,Stress/Bear,0.9999978781806028,-1,REDUCE,Stress rising=1.00↑
2020-08-24,bist100,1108.3941650390625,Stress/Bear,0.9390342435223512,1,BUY,Stress peak fading=0.94↓
2020-08-25,bist100,1092.1942138671875,Stress/Bear,0.7503198368683439,1,BUY,Stress peak fading=0.75↓
2020-08-26,bist100,1098.994140625,Calm/Bull,0.0679906745625424,1,BUY,Calm/Bull low stress=0.07
2020-08-27,bist100,1108.8941650390625,Calm/Bull,0.0576264989925535,1,BUY,Calm/Bull low stress=0.06
2020-08-28,bist100,1100.5941162109375,Calm/Bull,0.0126896415128198,1,BUY,Calm/Bull low stress=0.01
2020-08-31,bist100,1078.59423828125,Calm/Bull,0.0927308489523931,1,BUY,Calm/Bull low stress=0.09
2020-09-01,bist100,1085.1942138671875,Calm/Bull,0.0234930956624592,1,BUY,Calm/Bull low stress=0.02
2020-09-02,bist100,1083.894287109375,Calm/Bull,0.0130891040459377,1,BUY,Calm/Bull low stress=0.01
2020-09-03,bist100,1076.2943115234375,Calm/Bull,0.0015624938493837,1,BUY,Calm/Bull low stress=0.00
2020-09-04,bist100,1086.2943115234375,Calm/Bull,0.0007360261572286,1,BUY,Calm/Bull low stress=0.00
2020-09-07,bist100,1096.794189453125,Calm/Bull,0.0005156596146795,1,BUY,Calm/Bull low stress=0.00
2020-09-08,bist100,1089.59423828125,Calm/Bull,0.0001350208254709,1,BUY,Calm/Bull low stress=0.00
2020-09-09,bist100,1099.694091796875,Calm/Bull,0.0001281312746337,1,BUY,Calm/Bull low stress=0.00
2020-09-10,bist100,1099.0941162109375,Calm/Bull,0.0002718649791208,1,BUY,Calm/Bull low stress=0.00
2020-09-11,bist100,1102.694091796875,Calm/Bull,5.260973126991065e-05,1,BUY,Calm/Bull low stress=0.00
2020-09-14,bist100,1107.294189453125,Calm/Bull,7.330271422243237e-05,1,BUY,Calm/Bull low stress=0.00
2020-09-15,bist100,1111.194091796875,Calm/Bull,0.0001190606216247,1,BUY,Calm/Bull low stress=0.00
2020-09-16,bist100,1107.0941162109375,Calm/Bull,1.38102202366267e-05,1,BUY,Calm/Bull low stress=0.00
2020-09-17,bist100,1110.694091796875,Calm/Bull,6.9399922127787025e-06,1,BUY,Calm/Bull low stress=0.00
2020-09-18,bist100,1111.994140625,Calm/Bull,5.0348638573070456e-06,1,BUY,Calm/Bull low stress=0.00
2020-09-21,bist100,1086.9942626953125,Calm/Bull,0.0004289841005526,1,BUY,Calm/Bull low stress=0.00
2020-09-22,bist100,1096.194091796875,Calm/Bull,1.751276796099557e-05,1,BUY,Calm/Bull low stress=0.00
2020-09-23,bist100,1102.694091796875,Calm/Bull,1.4477467066231142e-05,1,BUY,Calm/Bull low stress=0.00
2020-09-24,bist100,1119.593994140625,Transition,0.0001840558098099,1,BUY,Transition BUY=0.00
2020-09-25,bist100,1124.1939697265625,Transition,4.863387052474635e-05,1,BUY,Transition BUY=0.00
2020-09-28,bist100,1121.1939697265625,Calm/Bull,1.0957210385557724e-05,1,BUY,Calm/Bull low stress=0.00
2020-09-29,bist100,1123.2940673828125,Transition,1.3884892641236125e-05,1,BUY,Transition BUY=0.00
2020-09-30,bist100,1145.19384765625,Transition,6.793100627436153e-05,1,BUY,Transition BUY=0.00
2020-10-01,bist100,1143.493896484375,Calm/Bull,7.361018034129702e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-02,bist100,1144.993896484375,Calm/Bull,5.209105748898922e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-05,bist100,1160.69384765625,Calm/Bull,2.6552210973985043e-05,1,BUY,Calm/Bull low stress=0.00
2020-10-06,bist100,1153.69384765625,Calm/Bull,9.114779065573485e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-07,bist100,1152.3939208984375,Calm/Bull,4.015330781020517e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-08,bist100,1150.493896484375,Calm/Bull,1.6342770821111354e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-09,bist100,1165.6937255859375,Calm/Bull,6.9705704388499115e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-12,bist100,1178.393798828125,Calm/Bull,1.1112046049512171e-05,1,BUY,Calm/Bull low stress=0.00
2020-10-13,bist100,1174.6937255859375,Calm/Bull,8.06534233356168e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-14,bist100,1189.293701171875,Transition,6.907993561950744e-05,1,BUY,Transition BUY=0.00
2020-10-15,bist100,1180.393798828125,Calm/Bull,1.7601275160456675e-05,1,BUY,Calm/Bull low stress=0.00
2020-10-16,bist100,1192.693603515625,Calm/Bull,1.172736918811385e-05,1,BUY,Calm/Bull low stress=0.00
2020-10-19,bist100,1205.3936767578125,Calm/Bull,2.175986952485836e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-20,bist100,1210.3935546875,Calm/Bull,1.5469232898795273e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-21,bist100,1211.4935302734375,Calm/Bull,1.2788805513089292e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-22,bist100,1198.293701171875,Calm/Bull,6.465281430113075e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-23,bist100,1190.5936279296875,Calm/Bull,2.563441385701995e-06,1,BUY,Calm/Bull low stress=0.00
2020-10-26,bist100,1144.493896484375,Stress/Bear,0.7090739213622566,-1,REDUCE,Stress rising=0.71↑
2020-10-27,bist100,1152.5938720703125,Calm/Bull,0.0059746386086774,1,BUY,Calm/Bull low stress=0.01
2020-10-28,bist100,1126.9940185546875,Calm/Bull,0.007472366077231,1,BUY,Calm/Bull low stress=0.01
2020-10-30,bist100,1112.3941650390625,Stress/Bear,0.5480113755805716,-1,REDUCE,Stress/Bear active=0.55
2020-11-02,bist100,1133.593994140625,Transition,0.2373466167718204,1,BUY,Transition BUY=0.24
2020-11-03,bist100,1150.69384765625,Transition,0.1077544493254573,1,BUY,Transition BUY=0.11
2020-11-04,bist100,1167.6937255859375,Calm/Bull,0.0011310820912264,1,BUY,Calm/Bull low stress=0.00
2020-11-05,bist100,1179.9937744140625,Calm/Bull,0.0015440911119074,1,BUY,Calm/Bull low stress=0.00
2020-11-06,bist100,1191.99365234375,Calm/Bull,0.00345803920395,1,BUY,Calm/Bull low stress=0.00
2020-11-09,bist100,1231.493408203125,Transition,0.2106143047871979,1,BUY,Transition BUY=0.21
2020-11-10,bist100,1242.993408203125,Calm/Bull,0.0464394963810641,1,BUY,Calm/Bull low stress=0.05
2020-11-11,bist100,1279.193115234375,Transition,0.0540087138593543,1,BUY,Transition BUY=0.05
2020-11-12,bist100,1271.7933349609375,Stress/Bear,0.8720565212466765,-1,REDUCE,Stress rising=0.87↑
2020-11-13,bist100,1291.293212890625,Calm/Bull,0.0119075996791746,1,BUY,Calm/Bull low stress=0.01
2020-11-16,bist100,1292.9931640625,Calm/Bull,0.0021409970590367,1,BUY,Calm/Bull low stress=0.00
2020-11-17,bist100,1259.6932373046875,Calm/Bull,0.1203528682249232,1,BUY,Calm/Bull low stress=0.12
2020-11-18,bist100,1294.693115234375,Transition,0.1603985659967115,1,BUY,Transition BUY=0.16
2020-11-19,bist100,1312.9930419921875,Transition,0.2833114375228883,1,BUY,Transition BUY=0.28
2020-11-20,bist100,1323.992919921875,Calm/Bull,0.0022980374090708,1,BUY,Calm/Bull low stress=0.00
2020-11-23,bist100,1314.2930908203125,Calm/Bull,0.0388407072819813,1,BUY,Calm/Bull low stress=0.04
2020-11-24,bist100,1320.9930419921875,Calm/Bull,0.0058651504082901,1,BUY,Calm/Bull low stress=0.01
2020-11-25,bist100,1325.492919921875,Calm/Bull,0.0023329101326867,1,BUY,Calm/Bull low stress=0.00
2020-11-26,bist100,1342.492919921875,Calm/Bull,0.0216420822130785,1,BUY,Calm/Bull low stress=0.02
2020-11-27,bist100,1328.69287109375,Calm/Bull,0.0217408315550784,1,BUY,Calm/Bull low stress=0.02
2020-11-30,bist100,1283.5931396484375,Stress/Bear,0.8313907313980822,-1,REDUCE,Stress rising=0.83↑
2020-12-01,bist100,1325.29296875,Transition,0.353399365463705,1,BUY,Transition BUY=0.35
2020-12-02,bist100,1325.492919921875,Calm/Bull,0.0154026671566599,1,BUY,Calm/Bull low stress=0.02
2020-12-03,bist100,1330.8929443359375,Calm/Bull,0.0148565593955093,1,BUY,Calm/Bull low stress=0.01
2020-12-04,bist100,1330.8929443359375,Calm/Bull,0.0122518345465178,1,BUY,Calm/Bull low stress=0.01
2020-12-07,bist100,1329.8929443359375,Calm/Bull,0.0027859276315461,1,BUY,Calm/Bull low stress=0.00
2020-12-08,bist100,1339.8929443359375,Calm/Bull,0.0014628080857465,1,BUY,Calm/Bull low stress=0.00
2020-12-09,bist100,1350.2928466796875,Calm/Bull,0.0006048439246991,1,BUY,Calm/Bull low stress=0.00
2020-12-10,bist100,1353.392822265625,Calm/Bull,0.0005412264970212,1,BUY,Calm/Bull low stress=0.00
2020-12-11,bist100,1370.692626953125,Calm/Bull,0.0069192978704007,1,BUY,Calm/Bull low stress=0.01
2020-12-14,bist100,1388.5926513671875,Calm/Bull,0.0017243533266546,1,BUY,Calm/Bull low stress=0.00
2020-12-15,bist100,1395.392578125,Calm/Bull,0.0003244754171561,1,BUY,Calm/Bull low stress=0.00
2020-12-16,bist100,1392.4925537109375,Calm/Bull,0.0002779398384286,1,BUY,Calm/Bull low stress=0.00
2020-12-17,bist100,1399.392578125,Calm/Bull,9.557101083442224e-05,1,BUY,Calm/Bull low stress=0.00
2020-12-18,bist100,1408.2926025390625,Calm/Bull,7.935035840422224e-05,1,BUY,Calm/Bull low stress=0.00
2020-12-21,bist100,1384.3927001953125,Calm/Bull,0.001085125880358,1,BUY,Calm/Bull low stress=0.00
2020-12-22,bist100,1404.9925537109375,Calm/Bull,0.0004495223444733,1,BUY,Calm/Bull low stress=0.00
2020-12-23,bist100,1417.6923828125,Calm/Bull,0.0002206568898098,1,BUY,Calm/Bull low stress=0.00
2020-12-24,bist100,1425.992431640625,Calm/Bull,0.0001234223516275,1,BUY,Calm/Bull low stress=0.00
2020-12-28,bist100,1439.2923583984375,Calm/Bull,0.0005024283221403,1,BUY,Calm/Bull low stress=0.00
2020-12-29,bist100,1459.6922607421875,Transition,0.0002496730141603,1,BUY,Transition BUY=0.00
2020-12-30,bist100,1479.8922119140625,Calm/Bull,4.117894675506854e-06,1,BUY,Calm/Bull low stress=0.00
2020-12-31,bist100,1476.692138671875,Calm/Bull,1.9786213563407228e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-04,bist100,1495.39208984375,Calm/Bull,2.146129249406644e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-05,bist100,1489.592041015625,Calm/Bull,1.0045752224792932e-05,1,BUY,Calm/Bull low stress=0.00
2021-01-06,bist100,1505.39208984375,Calm/Bull,8.446891310418757e-07,1,BUY,Calm/Bull low stress=0.00
2021-01-07,bist100,1522.19189453125,Calm/Bull,1.61520394683212e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-08,bist100,1540.591796875,Calm/Bull,3.0465315061410743e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-11,bist100,1536.1917724609375,Calm/Bull,2.227463990543702e-05,1,BUY,Calm/Bull low stress=0.00
2021-01-12,bist100,1549.4918212890625,Calm/Bull,1.4118288556810451e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-13,bist100,1559.291748046875,Calm/Bull,1.4219199923665988e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-14,bist100,1546.591796875,Calm/Bull,2.9132382095124595e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-15,bist100,1524.491943359375,Calm/Bull,2.4289387462182595e-05,1,BUY,Calm/Bull low stress=0.00
2021-01-18,bist100,1556.791748046875,Transition,0.0040293352549725,1,BUY,Transition BUY=0.00
2021-01-19,bist100,1564.99169921875,Calm/Bull,1.103516088702518e-05,1,BUY,Calm/Bull low stress=0.00
2021-01-20,bist100,1569.3917236328125,Calm/Bull,3.807563473961e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-21,bist100,1551.591796875,Calm/Bull,8.65960286649392e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-22,bist100,1542.4918212890625,Calm/Bull,9.845351632212598e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-25,bist100,1540.1917724609375,Calm/Bull,3.7918701469491834e-06,1,BUY,Calm/Bull low stress=0.00
2021-01-26,bist100,1536.091796875,Calm/Bull,1.29616953637718e-05,1,BUY,Calm/Bull low stress=0.00
2021-01-27,bist100,1466.9921875,Stress/Bear,0.9999973185361328,-1,REDUCE,Stress rising=1.00↑
2021-01-28,bist100,1498.2921142578125,Stress/Bear,0.955005153815477,1,BUY,Stress peak fading=0.96↓
2021-01-29,bist100,1473.4921875,Calm/Bull,0.0028958719331711,1,BUY,Calm/Bull low stress=0.00
2021-02-01,bist100,1492.4920654296875,Calm/Bull,0.0142278165246422,1,BUY,Calm/Bull low stress=0.01
2021-02-02,bist100,1511.3919677734375,Calm/Bull,0.002112685541546,1,BUY,Calm/Bull low stress=0.00
2021-02-03,bist100,1533.591796875,Calm/Bull,0.0034406827994389,1,BUY,Calm/Bull low stress=0.00
2021-02-04,bist100,1534.891845703125,Calm/Bull,0.0008431037581849,1,BUY,Calm/Bull low stress=0.00
2021-02-05,bist100,1527.19189453125,Calm/Bull,0.0025557409566101,1,BUY,Calm/Bull low stress=0.00
2021-02-08,bist100,1534.891845703125,Calm/Bull,0.0020833175261228,1,BUY,Calm/Bull low stress=0.00
2021-02-09,bist100,1544.091796875,Calm/Bull,0.0008399658177156,1,BUY,Calm/Bull low stress=0.00
2021-02-10,bist100,1547.091796875,Calm/Bull,0.0005275154799101,1,BUY,Calm/Bull low stress=0.00
2021-02-11,bist100,1545.591796875,Calm/Bull,0.0009856805469159,1,BUY,Calm/Bull low stress=0.00
2021-02-12,bist100,1538.391845703125,Calm/Bull,0.0016747458732723,1,BUY,Calm/Bull low stress=0.00
2021-02-15,bist100,1562.49169921875,Calm/Bull,0.0037057338032732,1,BUY,Calm/Bull low stress=0.00
2021-02-16,bist100,1542.7918701171875,Calm/Bull,0.2396718446107226,1,BUY,Calm/Bull low stress=0.24
2021-02-17,bist100,1540.591796875,Calm/Bull,0.0004643059909592,1,BUY,Calm/Bull low stress=0.00
2021-02-18,bist100,1546.391845703125,Calm/Bull,0.0003782037901071,1,BUY,Calm/Bull low stress=0.00
2021-02-19,bist100,1560.291748046875,Calm/Bull,0.0004207226209647,1,BUY,Calm/Bull low stress=0.00
2021-02-22,bist100,1550.591796875,Calm/Bull,0.0004486776996183,1,BUY,Calm/Bull low stress=0.00
2021-02-23,bist100,1517.8919677734375,Calm/Bull,0.0225472339705552,1,BUY,Calm/Bull low stress=0.02
2021-02-24,bist100,1482.9921875,Calm/Bull,0.0043793080190764,1,BUY,Calm/Bull low stress=0.00
2021-02-25,bist100,1488.1920166015625,Stress/Bear,0.6893670875668724,-1,REDUCE,Stress/Bear active=0.69
2021-02-26,bist100,1471.3922119140625,Calm/Bull,0.0010712265366285,1,BUY,Calm/Bull low stress=0.00
2021-03-01,bist100,1527.491943359375,Transition,0.1421507337037152,1,BUY,Transition BUY=0.14
2021-03-02,bist100,1528.7919921875,Calm/Bull,0.0001717686644811,1,BUY,Calm/Bull low stress=0.00
2021-03-03,bist100,1531.091796875,Calm/Bull,0.0004940414304178,1,BUY,Calm/Bull low stress=0.00
2021-03-04,bist100,1537.9918212890625,Calm/Bull,0.0004459229914586,1,BUY,Calm/Bull low stress=0.00
2021-03-05,bist100,1541.9918212890625,Calm/Bull,0.0006989076370546,1,BUY,Calm/Bull low stress=0.00
2021-03-08,bist100,1530.2918701171875,Calm/Bull,0.0002259335646288,1,BUY,Calm/Bull low stress=0.00
2021-03-09,bist100,1549.1917724609375,Calm/Bull,0.0004198568695339,1,BUY,Calm/Bull low stress=0.00
2021-03-10,bist100,1564.8917236328125,Calm/Bull,0.0003609210150014,1,BUY,Calm/Bull low stress=0.00
2021-03-11,bist100,1556.49169921875,Calm/Bull,0.000610918290463,1,BUY,Calm/Bull low stress=0.00
2021-03-12,bist100,1557.3917236328125,Calm/Bull,0.0004056151966819,1,BUY,Calm/Bull low stress=0.00
2021-03-15,bist100,1555.49169921875,Calm/Bull,0.0009131675778498,1,BUY,Calm/Bull low stress=0.00
2021-03-16,bist100,1570.3917236328125,Stress/Bear,0.7525404063627273,-1,REDUCE,Stress rising=0.75↑
2021-03-17,bist100,1562.0916748046875,Stress/Bear,0.9635979361724212,-1,REDUCE,Stress rising=0.96↑
2021-03-18,bist100,1550.891845703125,Calm/Bull,0.0001795432973283,1,BUY,Calm/Bull low stress=0.00
2021-03-19,bist100,1528.991943359375,Calm/Bull,0.0037574719287512,1,BUY,Calm/Bull low stress=0.00
2021-03-22,bist100,1379.292724609375,Stress/Bear,1.0,-1,REDUCE,Stress rising=1.00↑
2021-03-23,bist100,1377.3927001953125,Stress/Bear,1.0,-1,REDUCE,Stress rising=1.00↑
2021-03-24,bist100,1413.892578125,Stress/Bear,0.9999983242914384,1,BUY,Stress peak fading=1.00↓
2021-03-25,bist100,1394.392578125,Stress/Bear,0.9999986691285276,-1,REDUCE,Stress rising=1.00↑
2021-03-26,bist100,1382.192626953125,Stress/Bear,0.9999991913889944,-1,REDUCE,Stress rising=1.00↑
2021-03-29,bist100,1392.592529296875,Stress/Bear,0.9681577356388706,1,BUY,Stress peak fading=0.97↓
2021-03-30,bist100,1395.7926025390625,Stress/Bear,0.9601878116861654,1,BUY,Stress peak fading=0.96↓
2021-03-31,bist100,1391.692626953125,Stress/Bear,0.9864136738347152,-1,REDUCE,Stress rising=0.99↑
2021-04-01,bist100,1426.5924072265625,Stress/Bear,0.9858879531688114,1,BUY,Stress peak fading=0.99↓
2021-04-05,bist100,1442.09228515625,Stress/Bear,0.996804052794513,-1,REDUCE,Stress rising=1.00↑
2021-04-06,bist100,1420.5924072265625,Stress/Bear,0.9963201714506782,1,BUY,Stress peak fading=1.00↓
2021-04-07,bist100,1417.8924560546875,Stress/Bear,0.9916805008950148,1,BUY,Stress peak fading=0.99↓
2021-04-08,bist100,1416.5924072265625,Stress/Bear,0.9926861537019908,-1,REDUCE,Stress rising=0.99↑
2021-04-09,bist100,1393.1925048828125,Stress/Bear,0.9938319754706242,-1,REDUCE,Stress rising=0.99↑
2021-04-12,bist100,1375.8927001953125,Stress/Bear,0.9963554050121448,-1,REDUCE,Stress rising=1.00↑
2021-04-13,bist100,1378.3927001953125,Stress/Bear,0.9904151236229958,1,BUY,Stress peak fading=0.99↓
2021-04-14,bist100,1409.1925048828125,Stress/Bear,0.9905507415914784,-1,REDUCE,Stress rising=0.99↑
2021-04-15,bist100,1407.7926025390625,Stress/Bear,0.9995624424261356,-1,REDUCE,Stress rising=1.00↑
2021-04-16,bist100,1408.092529296875,Stress/Bear,0.9986815819595416,1,BUY,Stress peak fading=1.00↓
2021-04-19,bist100,1377.192626953125,Stress/Bear,0.9991773200511612,-1,REDUCE,Stress rising=1.00↑
2021-04-20,bist100,1365.2928466796875,Transition,0.0052391618095199,1,BUY,Transition BUY=0.01
2021-04-21,bist100,1330.492919921875,Stress/Bear,0.999398153756246,-1,REDUCE,Stress rising=1.00↑
2021-04-22,bist100,1345.19287109375,Transition,0.0120589827772419,1,BUY,Transition BUY=0.01
2021-04-26,bist100,1373.99267578125,Transition,0.0074976119325668,1,BUY,Transition BUY=0.01
2021-04-27,bist100,1391.99267578125,Transition,0.003274463384197,1,BUY,Transition BUY=0.00
2021-04-28,bist100,1385.8927001953125,Transition,0.0048935023242546,1,BUY,Transition BUY=0.00
2021-04-29,bist100,1401.4925537109375,Transition,0.0301438938144539,1,BUY,Transition BUY=0.03
2021-04-30,bist100,1397.7926025390625,Transition,0.0143807260623487,1,BUY,Transition BUY=0.01
2021-05-03,bist100,1421.1923828125,Transition,0.0047914435623207,1,BUY,Transition BUY=0.00
2021-05-04,bist100,1416.29248046875,Transition,0.0022876241983508,1,BUY,Transition BUY=0.00
2021-05-05,bist100,1419.992431640625,Transition,0.0020725060487366,1,BUY,Transition BUY=0.00
2021-05-06,bist100,1427.6923828125,Transition,0.0017034042206121,1,BUY,Transition BUY=0.00
2021-05-07,bist100,1441.2923583984375,Transition,0.0069710031064522,1,BUY,Transition BUY=0.01
2021-05-10,bist100,1460.892333984375,Transition,0.0018125705979873,1,BUY,Transition BUY=0.00
2021-05-11,bist100,1444.892333984375,Transition,0.0030220587288839,1,BUY,Transition BUY=0.00
2021-05-12,bist100,1441.2923583984375,Transition,0.0105979151769039,1,BUY,Transition BUY=0.01
2021-05-17,bist100,1454.2923583984375,Transition,0.0013129265961061,1,BUY,Transition BUY=0.00
2021-05-18,bist100,1459.59228515625,Transition,0.00194615838472,1,BUY,Transition BUY=0.00
2021-05-20,bist100,1449.7923583984375,Transition,0.0012434717331534,1,BUY,Transition BUY=0.00
2021-05-21,bist100,1451.7923583984375,Transition,0.0004007736837879,1,BUY,Transition BUY=0.00
2021-05-24,bist100,1452.1922607421875,Transition,0.0003018619626919,1,BUY,Transition BUY=0.00
2021-05-25,bist100,1400.1925048828125,Stress/Bear,0.999745638845465,-1,REDUCE,Stress rising=1.00↑
