Date,market,log_return,volatility_20,volatility_60,range_pct,volume_ratio,return_ma5,return_ma20,volatility_ratio,kmeans_regime
2018-06-19,sp500,-0.0040315179513912,0.0057795945342785,0.0089353825451287,0.0079129030100032,1.0163833804888645,-0.0017486566933359,0.0005382553909011,0.6468211635135176,0
2018-06-20,sp500,0.0017106902241125,0.0057185465921888,0.0082745168275938,0.0039569674060116,0.9231881289422418,-0.0005996677402311,0.0007808243317505,0.6911033854108138,0
2018-06-21,sp500,-0.0063657288432202,0.0059015047259536,0.0079825848119236,0.0090517487454737,0.924374462277824,-0.0023665136133759,0.0003003806292446,0.739297466296697,0
2018-06-22,sp500,0.0018602032551338,0.0058848466810269,0.0079681273408236,0.0041707772110356,1.4704467790589248,-0.0017909488992503,0.0004946539398874,0.7385482722993976,0
2018-06-25,sp500,-0.0138197229677706,0.006681408019747,0.0080133373660726,0.0162932932966212,0.9765951000426945,-0.0041292152566271,-7.833205579180265e-05,0.8337859389316619,0
2018-06-26,sp500,0.0022021505056967,0.0061144250943474,0.0074211772969807,0.0063567508907843,0.9536513525046942,-0.0028824815652095,0.0006133540950826,0.8239157817769809,0
2018-06-27,sp500,-0.0086415863131411,0.0057552589775288,0.0073611352102828,0.0173024477820129,1.0132549221837353,-0.0049529368726602,-0.0004495189881706,0.7818439429680967,0
2018-06-28,sp500,0.0061596800190312,0.0057254500598582,0.007257857989266,0.0119095747386798,0.9315982760681176,-0.0024478551002099,0.0002036316749526,0.788862232951629,0
2018-06-29,sp500,0.000758115887517,0.0051606883358362,0.0072093522824782,0.0092812896629593,0.9668308915246632,-0.0026682725737333,-0.0002980025161334,0.7158324539610792,0
2018-07-02,sp500,0.0030632608342934,0.0051015508236656,0.0065828305712218,0.010382497221676,0.8378333017514414,0.0007083241866794,-0.0003683192193364,0.7749782967175348,0
2018-07-03,sp500,-0.0049596292805336,0.0051952483373844,0.0066149779633367,0.0093690029891079,0.5289781044420838,-0.0007240317705666,-0.0006514179968418,0.7853765146579298,0
2018-07-05,sp500,0.0085838567455378,0.0052001856460052,0.0063635313047067,0.0079697354528508,0.8325947245663301,0.0027210568411691,-0.0006487701914305,0.8171855212150742,0
2018-07-06,sp500,0.0084455176005801,0.0055833549491226,0.0063948580504704,0.0111927197473015,0.7354960129457521,0.0031782243574789,-0.0001907721303023,0.8731006857473405,0
